ID,Score,Media,Dimension,Question,Direction,Rendering
24,-2,I,Library2,Overall,Side2,Real
24,0,I,Library2,Content,Side1,Real
24,2,I,Library2,Access,Side1,Real
24,2,I,Library2,Clarity,Side1,Real
24,1,I,Library2,Privacy,Side1,Real
24,1,I,Library2,Overall,Side1,Real
24,2,I,Office1,Content,Main,Real
24,1,I,Office1,Access,Main,Real
24,0,I,Office1,Clarity,Main,Real
24,3,I,Office1,Privacy,Main,Real
24,2,I,Office1,Overall,Main,Real
24,2,I,Office2,Content,Main,Real
24,-1,I,Office2,Access,Main,Real
24,2,I,Office2,Clarity,Main,Real
24,3,I,Office2,Privacy,Main,Real
24,2,I,Office2,Overall,Main,Real
25,2,V,Office1,Content,360,Real
25,0,V,Office1,Access,360,Real
25,0,V,Office1,Clarity,360,Real
25,3,V,Office1,Privacy,360,Real
25,1,V,Office1,Overall,360,Real
25,3,V,Office2,Content,360,Real
25,2,V,Office2,Access,360,Real
25,1,V,Office2,Clarity,360,Real
25,3,V,Office2,Privacy,360,Real
25,2,V,Office2,Overall,360,Real
25,3,V,Library1,Content,360,Real
25,2,V,Library1,Access,360,Real
25,3,V,Library1,Clarity,360,Real
25,3,V,Library1,Privacy,360,Real
25,3,V,Library1,Overall,360,Real
25,2,V,Library2,Content,360,Real
25,3,V,Library2,Access,360,Real
25,3,V,Library2,Clarity,360,Real
25,3,V,Library2,Privacy,360,Real
25,3,V,Library2,Overall,360,Real
25,1,I,Library1,Content,Main,Collage
25,3,I,Library1,Access,Main,Collage
25,1,I,Library1,Clarity,Main,Collage
25,2,I,Library1,Privacy,Main,Collage
25,0,I,Library1,Overall,Main,Collage
25,0,I,Library1,Content,Side1,Collage
25,3,I,Library1,Access,Side1,Collage
25,1,I,Library1,Clarity,Side1,Collage
25,3,I,Library1,Privacy,Side1,Collage
25,2,I,Library1,Overall,Side1,Collage
25,3,I,Library2,Content,Main,Collage
25,3,I,Library2,Access,Main,Collage
25,3,I,Library2,Clarity,Main,Collage
25,3,I,Library2,Privacy,Main,Collage
25,1,I,Library2,Overall,Main,Collage
25,-3,I,Library2,Content,Side2,Collage
25,-2,I,Library2,Access,Side2,Collage
25,1,I,Library2,Clarity,Side2,Collage
25,3,I,Library2,Privacy,Side2,Collage
25,1,I,Library2,Overall,Side2,Collage
25,3,I,Library2,Content,Side1,Collage
25,0,I,Library2,Access,Side1,Collage
25,2,I,Library2,Clarity,Side1,Collage
25,2,I,Library2,Privacy,Side1,Collage
25,3,I,Library2,Overall,Side1,Collage
25,-2,I,Office1,Content,Main,Collage
25,-2,I,Office1,Access,Main,Collage
25,1,I,Office1,Clarity,Main,Collage
25,2,I,Office1,Privacy,Main,Collage
25,1,I,Office1,Overall,Main,Collage
25,-1,I,Office2,Content,Main,Collage
25,-1,I,Office2,Access,Main,Collage
25,0,I,Office2,Clarity,Main,Collage
25,2,I,Office2,Privacy,Main,Collage
25,2,I,Office2,Overall,Main,Collage
26,2,P,Office1,Content,360,Real
26,2,P,Office1,Access,360,Real
26,2,P,Office1,Clarity,360,Real
26,2,P,Office1,Privacy,360,Real
26,2,P,Office1,Overall,360,Real
26,3,P,Office2,Content,360,Real
26,0,P,Office2,Access,360,Real
26,0,P,Office2,Clarity,360,Real
26,2,P,Office2,Privacy,360,Real
26,1,P,Office2,Overall,360,Real
26,-2,P,Library1,Content,360,Real
26,1,P,Library1,Access,360,Real
26,1,P,Library1,Clarity,360,Real
26,0,P,Library1,Privacy,360,Real
26,-2,P,Library1,Overall,360,Real
26,2,P,Library2,Content,360,Real
26,0,P,Library2,Access,360,Real
26,0,P,Library2,Clarity,360,Real
26,2,P,Library2,Privacy,360,Real
26,1,P,Library2,Overall,360,Real
26,-3,I,Library1,Content,Main,Real
26,-3,I,Library1,Access,Main,Real
26,-3,I,Library1,Clarity,Main,Real
26,-3,I,Library1,Privacy,Main,Real
26,-1,I,Library1,Overall,Main,Real
26,-2,I,Library1,Content,Side1,Real
26,-2,I,Library1,Access,Side1,Real
26,-2,I,Library1,Clarity,Side1,Real
26,-1,I,Library1,Privacy,Side1,Real
26,-1,I,Library1,Overall,Side1,Real
26,2,I,Library2,Content,Main,Real
26,2,I,Library2,Access,Main,Real
26,1,I,Library2,Clarity,Main,Real
26,2,I,Library2,Privacy,Main,Real
26,2,I,Library2,Overall,Main,Real
26,1,I,Library2,Content,Side2,Real
26,0,I,Library2,Access,Side2,Real
26,-1,I,Library2,Clarity,Side2,Real
26,2,I,Library2,Privacy,Side2,Real
26,2,I,Library2,Overall,Side2,Real
26,1,I,Library2,Content,Side1,Real
26,1,I,Library2,Access,Side1,Real
26,1,I,Library2,Clarity,Side1,Real
26,1,I,Library2,Privacy,Side1,Real
26,1,I,Library2,Overall,Side1,Real
26,-3,I,Office1,Content,Main,Real
26,-1,I,Office1,Access,Main,Real
26,-2,I,Office1,Clarity,Main,Real
26,1,I,Office1,Privacy,Main,Real
26,0,I,Office1,Overall,Main,Real
26,2,I,Office2,Content,Main,Real
26,2,I,Office2,Access,Main,Real
26,2,I,Office2,Clarity,Main,Real
26,2,I,Office2,Privacy,Main,Real
26,2,I,Office2,Overall,Main,Real
31,1,P,Office1,Content,360,Real
31,-1,P,Office1,Access,360,Real
31,2,P,Office1,Clarity,360,Real
31,2,P,Office1,Privacy,360,Real
31,1,P,Office1,Overall,360,Real
31,1,P,Office2,Content,360,Real
31,0,P,Office2,Access,360,Real
31,0,P,Office2,Clarity,360,Real
31,1,P,Office2,Privacy,360,Real
31,1,P,Office2,Overall,360,Real
31,2,P,Library1,Content,360,Real
31,1,P,Library1,Access,360,Real
31,1,P,Library1,Clarity,360,Real
31,-1,P,Library1,Privacy,360,Real
31,1,P,Library1,Overall,360,Real
31,1,P,Library2,Content,360,Real
31,0,P,Library2,Access,360,Real
31,0,P,Library2,Clarity,360,Real
31,1,P,Library2,Privacy,360,Real
31,1,P,Library2,Overall,360,Real
31,2,I,Library1,Content,Main,Render
31,1,I,Library1,Access,Main,Render
31,0,I,Library1,Clarity,Main,Render
31,1,I,Library1,Privacy,Main,Render
31,1,I,Library1,Overall,Main,Render
31,1,I,Library1,Content,Side1,Render
31,1,I,Library1,Access,Side1,Render
31,1,I,Library1,Clarity,Side1,Render
31,0,I,Library1,Privacy,Side1,Render
31,2,I,Library1,Overall,Side1,Render
31,-1,I,Library2,Content,Main,Render
31,-1,I,Library2,Access,Main,Render
31,1,I,Library2,Clarity,Main,Render
31,1,I,Library2,Privacy,Main,Render
31,0,I,Library2,Overall,Main,Render
31,-1,I,Library2,Content,Side2,Render
31,-1,I,Library2,Access,Side2,Render
31,-1,I,Library2,Clarity,Side2,Render
31,2,I,Library2,Privacy,Side2,Render
31,0,I,Library2,Overall,Side2,Render
31,0,I,Library2,Content,Side1,Render
31,0,I,Library2,Access,Side1,Render
31,1,I,Library2,Clarity,Side1,Render
31,1,I,Library2,Privacy,Side1,Render
31,0,I,Library2,Overall,Side1,Render
31,0,I,Office1,Content,Main,Render
31,-1,I,Office1,Access,Main,Render
31,-1,I,Office1,Clarity,Main,Render
31,1,I,Office1,Privacy,Main,Render
31,-1,I,Office1,Overall,Main,Render
31,1,I,Office2,Content,Main,Render
31,-2,I,Office2,Access,Main,Render
31,2,I,Office2,Clarity,Main,Render
31,2,I,Office2,Privacy,Main,Render
31,1,I,Office2,Overall,Main,Render
32,0,P,Office1,Content,360,Real
32,-1,P,Office1,Access,360,Real
32,0,P,Office1,Clarity,360,Real
32,1,P,Office1,Privacy,360,Real
32,0,P,Office1,Overall,360,Real
32,0,P,Office2,Content,360,Real
32,0,P,Office2,Access,360,Real
32,2,P,Office2,Clarity,360,Real
32,2,P,Office2,Privacy,360,Real
32,1,P,Office2,Overall,360,Real
32,1,P,Library1,Content,360,Real
32,1,P,Library1,Access,360,Real
32,1,P,Library1,Clarity,360,Real
32,0,P,Library1,Privacy,360,Real
32,1,P,Library1,Overall,360,Real
32,1,P,Library2,Content,360,Real
32,1,P,Library2,Access,360,Real
32,0,P,Library2,Clarity,360,Real
32,0,P,Library2,Privacy,360,Real
32,0,P,Library2,Overall,360,Real
32,1,I,Library1,Content,Main,Render
32,1,I,Library1,Access,Main,Render
32,1,I,Library1,Clarity,Main,Render
32,0,I,Library1,Privacy,Main,Render
32,1,I,Library1,Overall,Main,Render
32,2,I,Library1,Content,Side1,Render
32,2,I,Library1,Access,Side1,Render
32,2,I,Library1,Clarity,Side1,Render
32,2,I,Library1,Privacy,Side1,Render
32,2,I,Library1,Overall,Side1,Render
32,1,I,Library2,Content,Main,Render
32,2,I,Library2,Access,Main,Render
32,2,I,Library2,Clarity,Main,Render
32,2,I,Library2,Privacy,Main,Render
32,2,I,Library2,Overall,Main,Render
32,2,I,Library2,Content,Side2,Render
32,1,I,Library2,Access,Side2,Render
32,1,I,Library2,Clarity,Side2,Render
32,2,I,Library2,Privacy,Side2,Render
32,1,I,Library2,Overall,Side2,Render
32,2,I,Library2,Content,Side1,Render
32,2,I,Library2,Access,Side1,Render
32,1,I,Library2,Clarity,Side1,Render
32,2,I,Library2,Privacy,Side1,Render
32,2,I,Library2,Overall,Side1,Render
32,1,I,Office1,Content,Main,Render
32,0,I,Office1,Access,Main,Render
32,0,I,Office1,Clarity,Main,Render
32,2,I,Office1,Privacy,Main,Render
32,0,I,Office1,Overall,Main,Render
32,1,I,Office2,Content,Main,Render
32,0,I,Office2,Access,Main,Render
32,0,I,Office2,Clarity,Main,Render
32,2,I,Office2,Privacy,Main,Render
32,0,I,Office2,Overall,Main,Render
33,1,P,Office1,Content,360,Real
33,2,P,Office1,Access,360,Real
33,2,P,Office1,Clarity,360,Real
33,2,P,Office1,Privacy,360,Real
33,2,P,Office1,Overall,360,Real
33,1,P,Office2,Content,360,Real
33,0,P,Office2,Access,360,Real
33,2,P,Office2,Clarity,360,Real
33,2,P,Office2,Privacy,360,Real
33,1,P,Office2,Overall,360,Real
33,1,P,Library1,Content,360,Real
33,3,P,Library1,Access,360,Real
33,2,P,Library1,Clarity,360,Real
33,0,P,Library1,Privacy,360,Real
33,2,P,Library1,Overall,360,Real
33,2,P,Library2,Content,360,Real
33,3,P,Library2,Access,360,Real
33,2,P,Library2,Clarity,360,Real
33,3,P,Library2,Privacy,360,Real
33,3,P,Library2,Overall,360,Real
33,2,I,Library1,Content,Main,Real
33,3,I,Library1,Access,Main,Real
33,2,I,Library1,Clarity,Main,Real
33,1,I,Library1,Privacy,Main,Real
33,2,I,Library1,Overall,Main,Real
33,2,I,Library1,Content,Side1,Real
33,2,I,Library1,Access,Side1,Real
33,2,I,Library1,Clarity,Side1,Real
33,1,I,Library1,Privacy,Side1,Real
33,2,I,Library1,Overall,Side1,Real
33,3,I,Library2,Content,Main,Real
33,3,I,Library2,Access,Main,Real
33,3,I,Library2,Clarity,Main,Real
33,3,I,Library2,Privacy,Main,Real
33,3,I,Library2,Overall,Main,Real
33,0,I,Library2,Content,Side2,Real
33,-1,I,Library2,Access,Side2,Real
33,-1,I,Library2,Clarity,Side2,Real
33,0,I,Library2,Privacy,Side2,Real
33,-1,I,Library2,Overall,Side2,Real
33,3,I,Library2,Content,Side1,Real
33,3,I,Library2,Access,Side1,Real
33,2,I,Library2,Clarity,Side1,Real
33,3,I,Library2,Privacy,Side1,Real
33,3,I,Library2,Overall,Side1,Real
33,1,I,Office1,Content,Main,Real
33,0,I,Office1,Access,Main,Real
33,2,I,Office1,Clarity,Main,Real
33,2,I,Office1,Privacy,Main,Real
33,1,I,Office1,Overall,Main,Real
33,1,I,Office2,Content,Main,Real
33,0,I,Office2,Access,Main,Real
33,2,I,Office2,Clarity,Main,Real
33,2,I,Office2,Privacy,Main,Real
33,0,I,Office2,Overall,Main,Real
34,1,P,Office1,Content,360,Real
34,1,P,Office1,Access,360,Real
34,1,P,Office1,Clarity,360,Real
34,1,P,Office1,Privacy,360,Real
34,1,P,Office1,Overall,360,Real
34,1,P,Office2,Content,360,Real
34,0,P,Office2,Access,360,Real
34,0,P,Office2,Clarity,360,Real
34,0,P,Office2,Privacy,360,Real
34,1,P,Office2,Overall,360,Real
34,3,P,Library1,Content,360,Real
34,2,P,Library1,Access,360,Real
34,3,P,Library1,Clarity,360,Real
34,0,P,Library1,Privacy,360,Real
34,2,P,Library1,Overall,360,Real
34,2,P,Library2,Content,360,Real
34,2,P,Library2,Access,360,Real
34,1,P,Library2,Clarity,360,Real
34,3,P,Library2,Privacy,360,Real
34,2,P,Library2,Overall,360,Real
34,3,I,Library1,Content,Main,Render
34,3,I,Library1,Access,Main,Render
34,3,I,Library1,Clarity,Main,Render
34,-2,I,Library1,Privacy,Main,Render
34,1,I,Library1,Overall,Main,Render
34,1,I,Library1,Content,Side1,Render
34,1,I,Library1,Access,Side1,Render
34,1,I,Library1,Clarity,Side1,Render
34,0,I,Library1,Privacy,Side1,Render
34,1,I,Library1,Overall,Side1,Render
34,1,I,Library2,Content,Main,Render
34,1,I,Library2,Access,Main,Render
34,0,I,Library2,Clarity,Main,Render
34,-1,I,Library2,Privacy,Main,Render
34,0,I,Library2,Overall,Main,Render
34,3,I,Library2,Content,Side2,Render
34,2,I,Library2,Access,Side2,Render
34,2,I,Library2,Clarity,Side2,Render
34,0,I,Library2,Privacy,Side2,Render
34,2,I,Library2,Overall,Side2,Render
34,0,I,Library2,Content,Side1,Render
34,1,I,Library2,Access,Side1,Render
34,-1,I,Library2,Clarity,Side1,Render
34,-1,I,Library2,Privacy,Side1,Render
34,0,I,Library2,Overall,Side1,Render
34,1,I,Office1,Content,Main,Render
34,1,I,Office1,Access,Main,Render
34,0,I,Office1,Clarity,Main,Render
34,-1,I,Office1,Privacy,Main,Render
34,0,I,Office1,Overall,Main,Render
34,-1,I,Office2,Content,Main,Render
34,-1,I,Office2,Access,Main,Render
34,-1,I,Office2,Clarity,Main,Render
34,0,I,Office2,Privacy,Main,Render
34,-1,I,Office2,Overall,Main,Render
35,2,P,Office1,Content,360,Real
35,1,P,Office1,Access,360,Real
35,2,P,Office1,Clarity,360,Real
35,2,P,Office1,Privacy,360,Real
35,1,P,Office1,Overall,360,Real
35,1,P,Office2,Content,360,Real
35,2,P,Office2,Access,360,Real
35,1,P,Office2,Clarity,360,Real
35,1,P,Office2,Privacy,360,Real
35,1,P,Office2,Overall,360,Real
35,-1,P,Library1,Content,360,Real
35,0,P,Library1,Access,360,Real
35,1,P,Library1,Clarity,360,Real
35,0,P,Library1,Privacy,360,Real
35,0,P,Library1,Overall,360,Real
35,0,P,Library2,Content,360,Real
35,1,P,Library2,Access,360,Real
35,0,P,Library2,Clarity,360,Real
35,-1,P,Library2,Privacy,360,Real
35,0,P,Library2,Overall,360,Real
35,3,I,Library1,Content,Main,Real
35,3,I,Library1,Access,Main,Real
35,3,I,Library1,Clarity,Main,Real
35,-1,I,Library1,Privacy,Main,Real
35,1,I,Library1,Overall,Main,Real
35,3,I,Library1,Content,Side1,Real
35,3,I,Library1,Access,Side1,Real
35,3,I,Library1,Clarity,Side1,Real
35,1,I,Library1,Privacy,Side1,Real
35,1,I,Library1,Overall,Side1,Real
35,2,I,Library2,Content,Main,Real
35,2,I,Library2,Access,Main,Real
35,2,I,Library2,Clarity,Main,Real
35,1,I,Library2,Privacy,Main,Real
35,2,I,Library2,Overall,Main,Real
35,-2,I,Library2,Content,Side2,Real
35,-1,I,Library2,Access,Side2,Real
35,-1,I,Library2,Clarity,Side2,Real
35,1,I,Library2,Privacy,Side2,Real
35,0,I,Library2,Overall,Side2,Real
35,3,I,Library2,Content,Side1,Real
35,3,I,Library2,Access,Side1,Real
35,3,I,Library2,Clarity,Side1,Real
35,3,I,Library2,Privacy,Side1,Real
35,3,I,Library2,Overall,Side1,Real
35,-2,I,Office1,Content,Main,Real
35,-2,I,Office1,Access,Main,Real
35,0,I,Office1,Clarity,Main,Real
35,1,I,Office1,Privacy,Main,Real
35,-1,I,Office1,Overall,Main,Real
35,-2,I,Office2,Content,Main,Real
35,-2,I,Office2,Access,Main,Real
35,0,I,Office2,Clarity,Main,Real
35,1,I,Office2,Privacy,Main,Real
35,-1,I,Office2,Overall,Main,Real
36,-1,P,Office1,Content,360,Real
36,-3,P,Office1,Access,360,Real
36,1,P,Office1,Clarity,360,Real
36,-1,P,Office1,Privacy,360,Real
36,-2,P,Office1,Overall,360,Real
36,2,P,Office2,Content,360,Real
36,-3,P,Office2,Access,360,Real
36,0,P,Office2,Clarity,360,Real
36,3,P,Office2,Privacy,360,Real
36,1,P,Office2,Overall,360,Real
36,1,P,Library1,Content,360,Real
36,3,P,Library1,Access,360,Real
36,2,P,Library1,Clarity,360,Real
36,2,P,Library1,Privacy,360,Real
36,2,P,Library1,Overall,360,Real
36,0,P,Library2,Content,360,Real
36,-2,P,Library2,Access,360,Real
36,-2,P,Library2,Clarity,360,Real
36,2,P,Library2,Privacy,360,Real
36,0,P,Library2,Overall,360,Real
36,2,I,Library1,Content,Main,Real
36,2,I,Library1,Access,Main,Real
36,2,I,Library1,Clarity,Main,Real
36,2,I,Library1,Privacy,Main,Real
36,2,I,Library1,Overall,Main,Real
36,1,I,Library1,Content,Side1,Real
36,1,I,Library1,Access,Side1,Real
36,2,I,Library1,Clarity,Side1,Real
36,2,I,Library1,Privacy,Side1,Real
36,2,I,Library1,Overall,Side1,Real
36,2,I,Library2,Content,Main,Real
36,2,I,Library2,Access,Main,Real
36,2,I,Library2,Clarity,Main,Real
36,3,I,Library2,Privacy,Main,Real
36,3,I,Library2,Overall,Main,Real
36,-1,I,Library2,Content,Side2,Real
36,-1,I,Library2,Access,Side2,Real
36,-2,I,Library2,Clarity,Side2,Real
36,3,I,Library2,Privacy,Side2,Real
36,0,I,Library2,Overall,Side2,Real
36,2,I,Library2,Content,Side1,Real
36,1,I,Library2,Access,Side1,Real
36,2,I,Library2,Clarity,Side1,Real
36,2,I,Library2,Privacy,Side1,Real
36,1,I,Library2,Overall,Side1,Real
36,1,I,Office1,Content,Main,Real
36,2,I,Office1,Access,Main,Real
36,-2,I,Office1,Clarity,Main,Real
36,2,I,Office1,Privacy,Main,Real
36,2,I,Office1,Overall,Main,Real
36,-2,I,Office2,Content,Main,Real
36,-2,I,Office2,Access,Main,Real
36,-1,I,Office2,Clarity,Main,Real
36,2,I,Office2,Privacy,Main,Real
36,-1,I,Office2,Overall,Main,Real
37,-1,P,Office1,Content,360,Real
37,-1,P,Office1,Access,360,Real
37,-2,P,Office1,Clarity,360,Real
37,2,P,Office1,Privacy,360,Real
37,-1,P,Office1,Overall,360,Real
37,1,P,Office2,Content,360,Real
37,-2,P,Office2,Access,360,Real
37,-1,P,Office2,Clarity,360,Real
37,1,P,Office2,Privacy,360,Real
37,0,P,Office2,Overall,360,Real
37,1,P,Library1,Content,360,Real
37,2,P,Library1,Access,360,Real
37,1,P,Library1,Clarity,360,Real
37,2,P,Library1,Privacy,360,Real
37,2,P,Library1,Overall,360,Real
37,2,P,Library2,Content,360,Real
37,2,P,Library2,Access,360,Real
37,2,P,Library2,Clarity,360,Real
37,2,P,Library2,Privacy,360,Real
37,2,P,Library2,Overall,360,Real
37,1,V,Office1,Content,360,Real
37,0,V,Office1,Access,360,Real
37,1,V,Office1,Clarity,360,Real
37,3,V,Office1,Privacy,360,Real
37,1,V,Office1,Overall,360,Real
37,-1,V,Office2,Content,360,Real
37,-3,V,Office2,Access,360,Real
37,0,V,Office2,Clarity,360,Real
37,1,V,Office2,Privacy,360,Real
37,-2,V,Office2,Overall,360,Real
37,1,V,Library1,Content,360,Real
37,3,V,Library1,Access,360,Real
37,2,V,Library1,Clarity,360,Real
37,0,V,Library1,Privacy,360,Real
37,1,V,Library1,Overall,360,Real
37,2,V,Library2,Content,360,Real
37,2,V,Library2,Access,360,Real
37,2,V,Library2,Clarity,360,Real
37,1,V,Library2,Privacy,360,Real
37,2,V,Library2,Overall,360,Real
37,-3,I,Library1,Content,Main,Real
37,1,I,Library1,Access,Main,Real
37,-1,I,Library1,Clarity,Main,Real
37,-2,I,Library1,Privacy,Main,Real
37,-1,I,Library1,Overall,Main,Real
37,-1,I,Library1,Content,Side1,Real
37,-2,I,Library1,Access,Side1,Real
37,-2,I,Library1,Clarity,Side1,Real
37,1,I,Library1,Privacy,Side1,Real
37,-1,I,Library1,Overall,Side1,Real
37,2,I,Library2,Content,Main,Real
37,3,I,Library2,Access,Main,Real
37,2,I,Library2,Clarity,Main,Real
37,2,I,Library2,Privacy,Main,Real
37,3,I,Library2,Overall,Main,Real
37,1,I,Library2,Content,Side2,Real
37,2,I,Library2,Access,Side2,Real
37,1,I,Library2,Clarity,Side2,Real
37,2,I,Library2,Privacy,Side2,Real
37,2,I,Library2,Overall,Side2,Real
37,1,I,Library2,Content,Side1,Real
37,-1,I,Library2,Access,Side1,Real
37,2,I,Library2,Clarity,Side1,Real
37,2,I,Library2,Privacy,Side1,Real
37,2,I,Library2,Overall,Side1,Real
37,-1,I,Office1,Content,Main,Real
37,-1,I,Office1,Access,Main,Real
37,1,I,Office1,Clarity,Main,Real
37,1,I,Office1,Privacy,Main,Real
37,1,I,Office1,Overall,Main,Real
37,2,I,Office2,Content,Main,Real
37,-2,I,Office2,Access,Main,Real
37,1,I,Office2,Clarity,Main,Real
37,2,I,Office2,Privacy,Main,Real
37,0,I,Office2,Overall,Main,Real
38,2,P,Office1,Content,360,Real
38,2,P,Office1,Access,360,Real
38,3,P,Office1,Clarity,360,Real
38,3,P,Office1,Privacy,360,Real
38,2,P,Office1,Overall,360,Real
38,1,P,Office2,Content,360,Real
38,0,P,Office2,Access,360,Real
38,2,P,Office2,Clarity,360,Real
38,3,P,Office2,Privacy,360,Real
38,1,P,Office2,Overall,360,Real
38,2,P,Library1,Content,360,Real
38,3,P,Library1,Access,360,Real
38,3,P,Library1,Clarity,360,Real
38,2,P,Library1,Privacy,360,Real
38,2,P,Library1,Overall,360,Real
38,2,P,Library2,Content,360,Real
38,2,P,Library2,Access,360,Real
38,3,P,Library2,Clarity,360,Real
38,3,P,Library2,Privacy,360,Real
38,2,P,Library2,Overall,360,Real
38,1,V,Office1,Content,360,Real
38,1,V,Office1,Access,360,Real
38,1,V,Office1,Clarity,360,Real
38,3,V,Office1,Privacy,360,Real
38,1,V,Office1,Overall,360,Real
38,1,V,Office2,Content,360,Real
38,1,V,Office2,Access,360,Real
38,2,V,Office2,Clarity,360,Real
38,3,V,Office2,Privacy,360,Real
38,1,V,Office2,Overall,360,Real
38,2,V,Library1,Content,360,Real
38,2,V,Library1,Access,360,Real
38,3,V,Library1,Clarity,360,Real
38,1,V,Library1,Privacy,360,Real
38,2,V,Library1,Overall,360,Real
38,2,V,Library2,Content,360,Real
38,2,V,Library2,Access,360,Real
38,2,V,Library2,Clarity,360,Real
38,3,V,Library2,Privacy,360,Real
38,2,V,Library2,Overall,360,Real
39,0,V,Library2,Content,360,Real
39,2,V,Library2,Access,360,Real
39,1,V,Library2,Clarity,360,Real
39,-1,V,Library2,Privacy,360,Real
39,2,V,Library2,Overall,360,Real
41,2,I,Library1,Content,Main,Render
41,1,I,Library1,Access,Main,Render
41,2,I,Library1,Clarity,Main,Render
41,-2,I,Library1,Privacy,Main,Render
41,0,I,Library1,Overall,Main,Render
41,2,I,Library1,Content,Side1,Render
41,2,I,Library1,Access,Side1,Render
41,2,I,Library1,Clarity,Side1,Render
41,0,I,Library1,Privacy,Side1,Render
41,2,I,Library1,Overall,Side1,Render
41,1,I,Library2,Content,Main,Render
41,1,I,Library2,Access,Main,Render
41,1,I,Library2,Clarity,Main,Render
41,-1,I,Library2,Privacy,Main,Render
41,0,I,Library2,Overall,Main,Render
41,2,I,Library2,Content,Side2,Render
41,2,I,Library2,Access,Side2,Render
41,2,I,Library2,Clarity,Side2,Render
41,2,I,Library2,Privacy,Side2,Render
41,2,I,Library2,Overall,Side2,Render
41,2,I,Library2,Content,Side1,Render
41,2,I,Library2,Access,Side1,Render
41,2,I,Library2,Clarity,Side1,Render
41,2,I,Library2,Privacy,Side1,Render
41,2,I,Library2,Overall,Side1,Render
41,1,I,Office1,Content,Main,Render
41,0,I,Office1,Access,Main,Render
41,-2,I,Office1,Clarity,Main,Render
41,1,I,Office1,Privacy,Main,Render
41,0,I,Office1,Overall,Main,Render
41,1,I,Office2,Content,Main,Render
41,0,I,Office2,Access,Main,Render
41,-2,I,Office2,Clarity,Main,Render
41,1,I,Office2,Privacy,Main,Render
41,0,I,Office2,Overall,Main,Render
42,-1,P,Office1,Content,360,Real
42,0,P,Office1,Access,360,Real
42,-1,P,Office1,Clarity,360,Real
42,1,P,Office1,Privacy,360,Real
42,0,P,Office1,Overall,360,Real
42,-1,P,Office2,Content,360,Real
42,-1,P,Office2,Access,360,Real
42,-1,P,Office2,Clarity,360,Real
42,-2,P,Office2,Privacy,360,Real
42,-1,P,Office2,Overall,360,Real
42,2,P,Library1,Content,360,Real
42,2,P,Library1,Access,360,Real
42,2,P,Library1,Clarity,360,Real
42,2,P,Library1,Privacy,360,Real
42,2,P,Library1,Overall,360,Real
42,1,P,Library2,Content,360,Real
42,0,P,Library2,Access,360,Real
42,1,P,Library2,Clarity,360,Real
42,1,P,Library2,Privacy,360,Real
42,1,P,Library2,Overall,360,Real
42,2,I,Library1,Content,Main,Collage
42,2,I,Library1,Access,Main,Collage
42,3,I,Library1,Clarity,Main,Collage
42,0,I,Library1,Privacy,Main,Collage
42,1,I,Library1,Overall,Main,Collage
42,2,I,Library1,Content,Side1,Collage
42,3,I,Library1,Access,Side1,Collage
42,3,I,Library1,Clarity,Side1,Collage
42,-1,I,Library1,Privacy,Side1,Collage
42,2,I,Library1,Overall,Side1,Collage
42,3,I,Library2,Content,Main,Collage
42,3,I,Library2,Access,Main,Collage
42,3,I,Library2,Clarity,Main,Collage
42,3,I,Library2,Privacy,Main,Collage
42,3,I,Library2,Overall,Main,Collage
42,1,I,Library2,Content,Side2,Collage
42,2,I,Library2,Access,Side2,Collage
42,2,I,Library2,Clarity,Side2,Collage
42,2,I,Library2,Privacy,Side2,Collage
42,2,I,Library2,Overall,Side2,Collage
42,3,I,Library2,Content,Side1,Collage
42,3,I,Library2,Access,Side1,Collage
42,3,I,Library2,Clarity,Side1,Collage
42,3,I,Library2,Privacy,Side1,Collage
42,3,I,Library2,Overall,Side1,Collage
42,-1,I,Office1,Content,Main,Collage
42,-1,I,Office1,Access,Main,Collage
42,-1,I,Office1,Clarity,Main,Collage
42,2,I,Office1,Privacy,Main,Collage
42,0,I,Office1,Overall,Main,Collage
42,0,I,Office2,Content,Main,Collage
42,0,I,Office2,Access,Main,Collage
42,1,I,Office2,Clarity,Main,Collage
42,2,I,Office2,Privacy,Main,Collage
42,0,I,Office2,Overall,Main,Collage
43,2,P,Office1,Content,360,Real
43,2,P,Office1,Access,360,Real
43,1,P,Office1,Clarity,360,Real
43,3,P,Office1,Privacy,360,Real
43,2,P,Office1,Overall,360,Real
43,2,P,Office2,Content,360,Real
43,2,P,Office2,Access,360,Real
43,2,P,Office2,Clarity,360,Real
43,2,P,Office2,Privacy,360,Real
43,2,P,Office2,Overall,360,Real
43,3,P,Library1,Content,360,Real
43,3,P,Library1,Access,360,Real
43,3,P,Library1,Clarity,360,Real
43,1,P,Library1,Privacy,360,Real
43,3,P,Library1,Overall,360,Real
43,2,P,Library2,Content,360,Real
43,2,P,Library2,Access,360,Real
43,3,P,Library2,Clarity,360,Real
43,3,P,Library2,Privacy,360,Real
43,2,P,Library2,Overall,360,Real
43,2,I,Library1,Content,Main,Render
43,2,I,Library1,Access,Main,Render
43,2,I,Library1,Clarity,Main,Render
43,1,I,Library1,Privacy,Main,Render
43,2,I,Library1,Overall,Main,Render
43,1,I,Library1,Content,Side1,Render
43,2,I,Library1,Access,Side1,Render
43,2,I,Library1,Clarity,Side1,Render
43,1,I,Library1,Privacy,Side1,Render
